Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/auth/dev-token?unique=true,40,0,290.0,284.52840625,249.792625,320.32962499999985,245.0,0.2508346150098996,0.0,300,300,300,310,320,320,320,320,320,320,320
POST,harvest_auto,555,0,5,10.077520468468188,2.197749999993448,503.3869580000001,375.0,3.4803302832623575,0.0,5,6,6,7,9,12,62,170,500,500,500
GET,recipes_search,1651,0,8,10.950963282253204,3.52308300000459,309.4212500000002,27283.0,10.353198734533606,0.0,8,9,10,10,14,19,67,97,290,310,310
GET,recommendations_make_now,555,0,5,10.035565081080712,1.4690829999892685,108.94708300000389,2.0,3.4803302832623575,0.0,5,8,10,11,16,26,90,96,110,110,110
POST,studio_create_constraint,1093,0,5,6.038411669716587,2.355916000006175,138.78883400000052,241.0,6.854055855145507,0.0,5,6,6,7,8,11,16,24,130,140,140
POST,studio_create_session,1093,0,6,8.82583993229644,2.0581670000012764,291.5204579999999,112.0,6.854055855145507,0.0,6,7,8,8,11,16,57,88,190,290,290
POST,studio_generate,1093,0,18,18.413598185727402,9.794458000015993,109.59979099999373,549.0,6.854055855145507,0.0,18,19,20,21,23,26,30,38,110,110,110
GET,studio_summary,537,0,30,32.68861066108062,3.430583000000098,165.0529160000076,144.9608938547486,3.3674547065079024,0.0,30,34,36,38,43,51,68,130,170,170,170
GET,studio_versions,1092,0,11,12.062999577839005,5.945332999999664,95.69075000000282,551.0,6.847784989770259,0.0,11,12,13,13,14,16,20,31,92,96,96
,Aggregated,7709,0,8,13.973694174471477,1.4690829999892685,503.3869580000001,6087.519782072902,48.34210117778291,0.0,8,12,14,17,24,33,62,100,320,500,500
