Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771961680,40,,Aggregated,50.100000,0.000000,9,13,15,18,27,37,64,100,300,650,650,6462,0,9,14.934281381460778,1.6388339999977575,646.5777909999999,5917.493964716806
1771961681,40,,Aggregated,48.500000,0.000000,9,13,15,18,27,37,64,100,300,650,650,6510,0,9,14.9100630434715,1.6388339999977575,646.5777909999999,5925.951152073732
1771961682,40,,Aggregated,50.300000,0.000000,9,13,15,18,27,37,63,100,300,650,650,6563,0,9,14.882319746914437,1.6388339999977575,646.5777909999999,5929.956117629133
1771961683,40,,Aggregated,49.400000,0.000000,9,13,15,18,27,37,64,100,300,650,650,6614,0,9,14.897655748563562,1.6388339999977575,646.5777909999999,5931.286211067432
1771961684,40,,Aggregated,50.000000,0.000000,9,13,15,18,27,37,63,100,300,650,650,6671,0,9,14.868902119022549,1.6388339999977575,646.5777909999999,5919.715035227103
1771961685,40,,Aggregated,50.000000,0.000000,9,13,15,18,27,37,63,100,300,650,650,6719,0,9,14.855174355558768,1.6388339999977575,646.5777909999999,5911.64831076053
1771961686,40,,Aggregated,49.400000,0.000000,9,13,15,18,27,37,63,100,300,650,650,6774,0,9,14.828148064806493,1.6388339999977575,646.5777909999999,5897.982285208149
1771961687,40,,Aggregated,49.600000,0.000000,9,13,15,18,27,37,63,100,300,650,650,6830,0,9,14.792186571156554,1.6388339999977575,646.5777909999999,5891.774670571011
1771961688,40,,Aggregated,49.800000,0.000000,9,13,15,18,27,37,63,100,300,650,650,6880,0,9,14.771006896511512,1.6388339999977575,646.5777909999999,5894.191569767442
1771961689,40,,Aggregated,50.000000,0.000000,9,13,15,18,27,37,62,100,300,650,650,6926,0,9,14.761610776494235,1.6388339999977575,646.5777909999999,5872.640340745019
1771961690,40,,Aggregated,49.800000,0.000000,9,13,15,18,27,37,63,100,300,650,650,6981,0,9,14.770020118750752,1.6388339999977575,646.5777909999999,5875.223033949291
1771961691,40,,Aggregated,52.000000,0.000000,9,13,15,18,27,37,63,100,290,650,650,7032,0,9,14.739350681029446,1.6388339999977575,646.5777909999999,5877.285693970421
1771961692,40,,Aggregated,51.000000,0.000000,9,13,15,18,27,37,62,100,290,650,650,7076,0,9,14.712373390898687,1.6388339999977575,646.5777909999999,5903.6578575466365
1771961693,40,,Aggregated,53.000000,0.000000,9,13,15,18,27,37,62,100,290,650,650,7134,0,9,14.681462321138072,1.6388339999977575,646.5777909999999,5888.5445752733385
1771961694,40,,Aggregated,52.000000,0.000000,9,13,15,18,27,37,61,100,290,650,650,7180,0,9,14.66764485640654,1.6388339999977575,646.5777909999999,5894.090389972145
1771961695,40,,Aggregated,52.500000,0.000000,9,13,15,18,27,37,61,99,290,650,650,7229,0,9,14.657566495780738,1.6388339999977575,646.5777909999999,5900.9118826947015
1771961696,40,,Aggregated,51.500000,0.000000,9,13,15,18,27,37,59,99,290,650,650,7269,0,9,14.648210973861481,1.6388339999977575,646.5777909999999,5911.013344338974
1771961697,40,,Aggregated,50.600000,0.000000,9,13,15,18,27,37,59,99,290,650,650,7314,0,9,14.631276641646057,1.6388339999977575,646.5777909999999,5935.48085862729
1771961698,40,,Aggregated,50.100000,0.000000,9,13,15,18,27,37,59,99,290,650,650,7372,0,9,14.624323496201749,1.6388339999977575,646.5777909999999,5942.4754476397175
1771961699,40,,Aggregated,49.400000,0.000000,9,13,15,18,27,37,58,99,290,650,650,7414,0,9,14.619579661046584,1.6388339999977575,646.5777909999999,5939.674399784192
1771961700,40,,Aggregated,48.900000,0.000000,9,13,15,18,27,37,58,99,290,650,650,7465,0,9,14.59524003429329,1.6388339999977575,646.5777909999999,5919.442464835901
1771961701,40,,Aggregated,49.300000,0.000000,9,13,15,18,27,37,57,99,290,650,650,7516,0,9,14.570922972857831,1.6388339999977575,646.5777909999999,5920.672166045769
1771961702,40,,Aggregated,48.800000,0.000000,9,13,15,18,27,37,57,99,290,650,650,7571,0,9,14.5311277383436,1.6388339999977575,646.5777909999999,5919.114251750099
1771961703,40,,Aggregated,47.500000,0.000000,9,13,15,18,27,37,57,99,290,650,650,7617,0,9,14.517980709596882,1.6388339999977575,646.5777909999999,5906.613102271235
1771961704,40,,Aggregated,48.300000,0.000000,9,13,15,18,27,37,57,99,290,650,650,7672,0,9,14.477856201251237,1.6388339999977575,646.5777909999999,5912.030891553702
1771961705,40,,Aggregated,48.800000,0.000000,9,13,15,17,27,37,56,98,290,650,650,7729,0,9,14.445000720662375,1.6388339999977575,646.5777909999999,5884.7386466554535
1771961706,40,,Aggregated,49.300000,0.000000,9,13,15,17,27,37,56,98,290,650,650,7767,0,9,14.427493184627211,1.6388339999977575,646.5777909999999,5892.20059224926
1771961707,40,,Aggregated,49.800000,0.000000,9,13,15,17,27,37,57,97,290,650,650,7825,0,9,14.4235681441533,1.6388339999977575,646.5777909999999,5882.011629392971
1771961708,40,,Aggregated,50.000000,0.000000,9,13,15,17,27,37,57,97,290,650,650,7877,0,9,14.40374130112983,1.6388339999977575,646.5777909999999,5875.924082772629
1771961709,40,,Aggregated,50.800000,0.000000,9,13,15,17,27,37,56,97,290,650,650,7932,0,9,14.399098758698871,1.6388339999977575,646.5777909999999,5867.8744326777605
1771961710,40,,Aggregated,50.900000,0.000000,9,13,15,17,27,37,56,97,290,650,650,7973,0,9,14.387757736861845,1.6388339999977575,646.5777909999999,5876.40825285338
1771961711,40,,Aggregated,50.200000,0.000000,9,13,15,17,27,37,57,97,290,650,650,8021,0,9,14.412743015584038,1.6388339999977575,646.5777909999999,5883.249719486348
1771961712,40,,Aggregated,51.600000,0.000000,9,13,15,17,27,37,57,97,290,650,650,8065,0,9,14.395989617978865,1.6388339999977575,646.5777909999999,5889.48332300062
1771961713,40,,Aggregated,50.100000,0.000000,9,13,15,17,27,37,56,97,290,650,650,8126,0,9,14.364645891951692,1.6388339999977575,646.5777909999999,5897.493723849372
1771961714,40,,Aggregated,50.700000,0.000000,9,13,15,18,27,37,56,97,290,650,650,8185,0,9,14.355296290287058,1.6388339999977575,646.5777909999999,5876.908002443494
1771961715,40,,Aggregated,48.600000,0.000000,9,13,15,18,27,37,56,96,290,650,650,8231,0,9,14.345868076175359,1.6388339999977575,646.5777909999999,5882.051634066334
1771961716,40,,Aggregated,50.600000,0.000000,9,13,15,18,27,37,56,96,290,650,650,8272,0,9,14.343839328578246,1.6388339999977575,646.5777909999999,5890.336315280464
1771961717,40,,Aggregated,51.100000,0.000000,9,13,15,18,27,37,56,97,290,650,650,8322,0,9,14.358127288872774,1.6388339999977575,646.5777909999999,5882.709685171833
