Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,harvest_auto,808,18,120.0,269.46224994059435,83.11683900001299,14384.926427000011,461.48514851485146,2.696655806684798,0.06007401549545342,120,160,200,240,380,540,1000,3000,14000,14000,14000
GET,recipes_search,2262,0,150.0,293.5277378439447,90.27924599996595,11349.971562000008,25377.0,7.549301280595313,0.0,150,230,290,350,540,730,1200,2600,7900,11000,11000
GET,recommendations_make_now,762,0,120.0,208.73363924409583,79.67214200002104,5742.952973000001,2.0,2.5431333226408617,0.0,120,150,190,220,320,430,700,2500,5700,5700,5700
POST,studio_create_constraint,1538,0,130.0,304.731239784786,85.75632200000882,9270.287924000002,241.0,5.1329908795559644,0.0,130,210,310,390,610,820,1300,1800,9200,9300,9300
POST,studio_create_session,1539,0,140.0,318.7521512105253,82.63737699999751,12733.189364999987,112.0,5.1363283248612674,0.0,140,220,310,370,590,850,1300,3200,12000,13000,13000
POST,studio_generate,1537,0,190.0,348.35947585230946,89.8971329999938,7962.907145000003,549.0,5.1296534342506614,0.0,190,300,400,490,800,1100,1600,1900,6500,8000,8000
GET,studio_summary,792,0,280.0,488.8663409393931,94.7852489999832,6573.350567999995,152.0,2.6432566817999503,0.0,280,450,660,770,1100,1500,1900,2600,6600,6600,6600
GET,studio_versions,1534,0,130.0,227.88459436701365,82.4213789999817,9167.05092700002,551.0,5.1196410983347524,0.0,130,200,250,290,400,600,810,1100,5900,9200,9200
,Aggregated,10772,18,150.0,303.76551297150087,79.67214200002104,14384.926427000011,5582.030727812848,35.95096082872357,0.06007401549545342,150,220,300,370,600,880,1400,2100,8800,14000,14000
