Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/auth/dev-token?unique=true,40,0,260.0,267.45802907499996,230.97525,294.53324999999995,245.0,0.13380841074769104,0.0,270,280,290,290,290,290,290,290,290,290,290
POST,harvest_auto,1018,0,5,7.644993612966448,2.246290999991629,498.18529200000006,375.0,3.4054240535287366,0.0,5,6,7,7,11,14,23,66,180,500,500
GET,recipes_search,3183,0,8,9.820632442349519,3.7198749999731717,151.17458299999998,27283.0,10.647804285247513,0.0,8,9,11,11,15,18,29,60,110,150,150
GET,recommendations_make_now,1029,0,5,10.936669848395866,1.5770830000008118,271.161792,2.0,3.4422213664843517,0.0,5,7,9,11,17,38,88,100,210,270,270
POST,studio_create_constraint,2078,0,5,5.822584333493939,2.36020799999892,140.60999999999524,241.0,6.951346938342549,0.0,5,6,7,7,9,11,15,20,70,140,140
POST,studio_create_session,2078,0,6,7.926742961982889,2.3013329999912457,152.171375,112.0,6.951346938342549,0.0,6,7,8,9,12,16,32,65,140,150,150
POST,studio_generate,2078,0,13,14.533454433590201,6.90783299998543,259.70225000000016,549.0,6.951346938342549,0.0,13,15,16,17,21,24,28,37,120,260,260
GET,studio_summary,1025,0,22,25.651718764877934,3.6869169999995677,224.0688750000004,145.42341463414635,3.4288405254095826,0.0,22,26,28,30,35,42,56,98,180,220,220
GET,studio_versions,2078,0,8,9.133589552935714,4.028207999994038,207.8803330000003,551.0,6.951346938342549,0.0,8,9,10,11,12,14,17,24,79,210,210
,Aggregated,14607,0,8,11.298559749229723,1.5770830000008118,498.18529200000006,6189.073047169166,48.86348639478807,0.0,8,10,12,13,19,25,39,73,280,290,500
